"postId","date","title","videoFile","youtubeUrl","youtubeId"
"41543022880f","2015-04-28","å¦å¤§","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1095352617145446.mp4","",""
"ff53f045b759","2015-04-20","å¥æ¯","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1090420364305338.mp4","",""
"87660d073794","2015-04-19","真是個好地方，以後找點時間在這工作吧，緊張感忽然消失了","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1089832764364098.mp4","",""
"a70196b73a06","2015-04-19","還好還沒很多人，記得以前這几乎都沒人的","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1089811021032939.mp4","",""
"88c834fdf700","2015-04-06","好體貼的長官","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1081944758486232.mp4","",""
"0174ef613f68","2015-04-02","隔壁的宗教活動來了","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1078249352189106.mp4","",""
"2ff549c2c53b","2015-04-01","真方便的時代","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1077785528902155.mp4","",""
"f5bd45f6b1e6","2015-02-02","天下第一的鹹酥雞，掰掰了","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1038720592808649.mp4","",""
"74954cbe3c72","2015-02-02","真喜歡鳳山，家的感覺","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/1038714539475921.mp4","",""
"68e0741568f0","2014-02-05","蠻酷的","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/803458359668208.mp4","",""
"5c6e1fe2660c","2013-05-23","贛","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/655453651135347.mp4","",""
"88e4e4b4a215","2013-05-22","40 的 KIDD","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/655234374490608.mp4","",""
"84de69009eba","2013-05-19","wade","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/653603911320321.mp4","",""
"8479c8be340e","2013-02-09","2013-02-09 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/604577986222914.mp4","",""
"8479c8be340e","2013-02-09","2013-02-09 貼文","outputs/facebook_posts/_extracted/your_facebook_activity/posts/media/videos/604060492941330.mp4","",""
